Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0051282	(BP)regulation of sequestering of calcium ion	16/228	139/18870	1.23775338553805e-11	6.14344074737478e-10	4.04448993584265e-10	BDKRB1/F2RL3/HTR2B/PLCB2/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/F2R/PLCB4/PLCB1/NPSR1/XCL1/NTSR1/HTR2A	16
Biological Process	GO:1905144	(BP)response to acetylcholine	10/228	37/18870	1.42535272753337e-11	6.97630973864942e-10	4.59280323316307e-10	GNA11/CHRM3/GNA15/GNAQ/CHRM1/ADRBK1/EDNRA/PLCB1/GNB1/CHRM5	10
Biological Process	GO:0043270	(BP)positive regulation of monoatomic ion transport	19/228	214/18870	1.4681890900679e-11	7.0875319909579e-10	4.66602560131167e-10	BDKRB1/FFAR1/F2RL3/MCHR1/ABCB1/HCRT/P2RY1/CHRM1/P2RY6/EDNRA/F2R/EDN3/NPSR1/XCL1/NTSR1/TACR2/EDN1/GCG/CASR	19
Biological Process	GO:0046394	(BP)carboxylic acid biosynthetic process	23/228	334/18870	1.87035270746564e-11	8.90692289339043e-10	5.86380848827066e-10	OTC/MRI1/AKR1D1/ANXA1/CYP27A1/CYP46A1/PECR/OXSM/AKR1B1/NAGS/AVPR1A/CYP7A1/CYP3A4/ACACB/CYP1A2/ACACA/WDTC1/PTGS2/EDN2/EDN1/MTAP/AVP/CPS1	23
Biological Process	GO:0051208	(BP)sequestering of calcium ion	16/228	143/18870	1.91687757909907e-11	9.00676878499348e-10	5.92954131134645e-10	BDKRB1/F2RL3/HTR2B/PLCB2/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/F2R/PLCB4/PLCB1/NPSR1/XCL1/NTSR1/HTR2A	16
Biological Process	GO:0016053	(BP)organic acid biosynthetic process	23/228	337/18870	2.24144695752789e-11	1.03932356293793e-09	6.84231176508513e-10	OTC/MRI1/AKR1D1/ANXA1/CYP27A1/CYP46A1/PECR/OXSM/AKR1B1/NAGS/AVPR1A/CYP7A1/CYP3A4/ACACB/CYP1A2/ACACA/WDTC1/PTGS2/EDN2/EDN1/MTAP/AVP/CPS1	23
Biological Process	GO:0051057	(BP)positive regulation of small GTPase mediated signal transduction	12/228	67/18870	2.41957922335686e-11	1.10735028352073e-09	7.29016077686743e-10	P2RY10/F2RL3/GPR65/GPR17/F2RL2/F2RL1/GPR4/F2R/LPAR6/LPAR1/LPAR4/LPAR2	12
Biological Process	GO:0045823	(BP)positive regulation of heart contraction	10/228	39/18870	2.54712171652158e-11	1.13620973785089e-09	7.48015491434185e-10	RGS2/AVPR1A/TACR3/ADRA1B/HSP90AA1/EDN3/EDN2/ADA/EDN1/ADRA1A	10
Biological Process	GO:0098926	(BP)postsynaptic signal transduction	10/228	39/18870	2.54712171652158e-11	1.13620973785089e-09	7.48015491434185e-10	GNA11/CHRM3/GNA15/GNAQ/CHRM1/ADRBK1/PLCB1/GNB1/CHRM5/RELA	10
Biological Process	GO:0062013	(BP)positive regulation of small molecule metabolic process	16/228	147/18870	2.92735189467776e-11	1.28949850960555e-09	8.4893204945655e-10	GHSR/ANXA1/PPARA/APP/AVPR1A/CYP7A1/PTAFR/P2RY1/PRKACA/P2RY6/PTGS2/NTSR1/HTR2A/AVP/HRH1/GCG	16
Biological Process	GO:1903524	(BP)positive regulation of blood circulation	10/228	40/18870	3.36051878509389e-11	1.46203311094702e-09	9.62518960668868e-10	RGS2/AVPR1A/TACR3/ADRA1B/HSP90AA1/EDN3/EDN2/ADA/EDN1/ADRA1A	10
Biological Process	GO:0043094	(BP)cellular metabolic compound salvage	9/228	31/18870	7.49960842230223e-11	3.22300244880403e-09	2.12184043167575e-09	MRI1/AMPD2/HPRT1/PNP/ADA/APRT/MTAP/AMPD3/AMPD1	9
Biological Process	GO:0095500	(BP)acetylcholine receptor signaling pathway	9/228	32/18870	1.03253438687717e-10	4.38391708356043e-09	2.88612021392174e-09	GNA11/CHRM3/GNA15/GNAQ/CHRM1/ADRBK1/PLCB1/GNB1/CHRM5	9
Biological Process	GO:0070374	(BP)positive regulation of ERK1 and ERK2 cascade	18/228	218/18870	1.70857755764618e-10	7.1678896585061e-09	4.71892849254658e-09	HTR2B/HTR2C/APP/F2RL1/P2RY1/P2RY6/F2R/FPR2/HMGB1/NPSR1/XCL1/XCL2/HCRTR1/PRKCZ/HTR2A/ADRA1A/GCG/CASR	18
Biological Process	GO:0071466	(BP)cellular response to xenobiotic stimulus	17/228	192/18870	1.87894868197105e-10	7.74768635952394e-09	5.10063347165026e-09	SULT2A1/CYP46A1/LPO/ABCB1/TP53/NQO1/CYP3A4/CYP1A2/UGT1A10/ADA/SLC29A3/UGT1A7/UGT1A8/EDN1/NFE2L2/UGT2B11/UGT1A3	17
Biological Process	GO:1905145	(BP)cellular response to acetylcholine	9/228	34/18870	1.89075206276691e-10	7.74768635952394e-09	5.10063347165026e-09	GNA11/CHRM3/GNA15/GNAQ/CHRM1/ADRBK1/PLCB1/GNB1/CHRM5	9
Biological Process	GO:0090276	(BP)regulation of peptide hormone secretion	17/228	195/18870	2.39620898971134e-10	9.70602353993422e-09	6.38989063923025e-09	GNA11/GHSR/FFAR2/FFAR1/CHRM3/GRP/HTR2C/F2RL2/F2RL1/TRH/PRKACA/FFAR3/PLCB1/KISS1/GCG/CASR/GPR68	17
Biological Process	GO:0097305	(BP)response to alcohol	19/228	254/18870	2.84278132906154e-10	1.13840470495601e-08	7.49460532207132e-09	RGS2/CDH1/PPARA/GNRH1/AVPR1A/CYP7A1/TACR1/P2RY6/NQO1/RGS19/GNG2/ACACA/CASP8/HSD3B1/HSD3B2/PTGFR/GNB1/AVP/TBXA2R	19
Biological Process	GO:0002791	(BP)regulation of peptide secretion	17/228	198/18870	3.04249406695192e-10	1.20469090920658e-08	7.93099577003197e-09	GNA11/GHSR/FFAR2/FFAR1/CHRM3/GRP/HTR2C/F2RL2/F2RL1/TRH/PRKACA/FFAR3/PLCB1/KISS1/GCG/CASR/GPR68	17
Biological Process	GO:1902075	(BP)cellular response to salt	17/228	199/18870	3.29143461946536e-10	1.27293345326616e-08	8.38026564011772e-09	GNA11/GCLC/CHRM3/CDH1/GNA15/PIK3CA/GNAQ/AVPR1A/P2RY1/CHRM1/P2RY2/ADRBK1/PLCB1/PTGS2/GNB1/EDN1/CHRM5	17
Biological Process	GO:0035023	(BP)regulation of Rho protein signal transduction	12/228	83/18870	3.29711826858309e-10	1.27293345326616e-08	8.38026564011772e-09	P2RY10/F2RL3/GPR65/GPR17/F2RL2/F2RL1/GPR4/F2R/LPAR6/LPAR1/LPAR4/LPAR2	12
Biological Process	GO:0007617	(BP)mating behavior	9/228	36/18870	3.32320878832254e-10	1.27293345326616e-08	8.38026564011772e-09	APP/AVPR1A/TACR1/P2RY1/TAC1/OXTR/ADA/EDNRB/AVP	9
Biological Process	GO:0006805	(BP)xenobiotic metabolic process	14/228	125/18870	3.55058887676031e-10	1.33427683689639e-08	8.78411538478892e-09	SULT2A1/CYP46A1/LPO/ABCB1/NQO1/CYP3A4/CYP1A2/UGT1A10/ADA/SLC29A3/UGT1A7/UGT1A8/UGT2B11/UGT1A3	14
Biological Process	GO:0090087	(BP)regulation of peptide transport	17/228	200/18870	3.55908123349206e-10	1.33427683689639e-08	8.78411538478892e-09	GNA11/GHSR/FFAR2/FFAR1/CHRM3/GRP/HTR2C/F2RL2/F2RL1/TRH/PRKACA/FFAR3/PLCB1/KISS1/GCG/CASR/GPR68	17
Biological Process	GO:0042755	(BP)eating behavior	9/228	37/18870	4.34556813261265e-10	1.61197706308705e-08	1.06123348080646e-08	GHSR/NMUR2/HCRT/TRH/TACR1/P2RY1/OXTR/CCK/NPSR1	9
Biological Process	GO:0097553	(BP)calcium ion transmembrane import into cytosol	17/228	205/18870	5.22554537976936e-10	1.91821061649034e-08	1.26284013344426e-08	BDKRB1/F2RL3/HTR2B/PLCB2/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/F2R/PLCB4/PLCB1/NPSR1/XCL1/NTSR1/HTR2A/ADRA1A	17
Biological Process	GO:0050878	(BP)regulation of body fluid levels	22/228	365/18870	6.6746548531305e-10	2.42489522705483e-08	1.59641229476936e-08	F2RL3/CHRM3/PIK3CA/KNG1/AKR1B1/GNAQ/F2RL2/F2RL1/P2RY1/CHRM1/PRKACA/P2RY2/F2R/OXTR/PLAUR/SAA1/ADA/EDNRB/EDN1/AVP/NFE2L2/TBXA2R	22
Biological Process	GO:0090277	(BP)positive regulation of peptide hormone secretion	13/228	109/18870	6.97963548121479e-10	2.50981994242866e-08	1.65232186902228e-08	GNA11/FFAR2/FFAR1/CHRM3/GRP/F2RL2/TRH/PRKACA/PLCB1/KISS1/GCG/CASR/GPR68	13
Biological Process	GO:0010460	(BP)positive regulation of heart rate	8/228	27/18870	7.31907203801504e-10	2.60529392545101e-08	1.71517647759544e-08	AVPR1A/TACR3/ADRA1B/EDN3/EDN2/ADA/EDN1/ADRA1A	8
Biological Process	GO:0070371	(BP)ERK1 and ERK2 cascade	21/228	336/18870	8.66316918350922e-10	3.05290082026865e-08	2.00985525057414e-08	HTR2B/HTR2C/APP/F2RL1/P2RY1/P2RY6/F2R/OXTR/FPR2/HMGB1/NPSR1/XCL1/XCL2/HCRTR1/PRKCZ/HTR2A/EDN1/AVP/ADRA1A/GCG/CASR	21
Biological Process	GO:0002793	(BP)positive regulation of peptide secretion	13/228	111/18870	8.77635243488771e-10	3.06216494856874e-08	2.01595422266728e-08	GNA11/FFAR2/FFAR1/CHRM3/GRP/F2RL2/TRH/PRKACA/PLCB1/KISS1/GCG/CASR/GPR68	13
Biological Process	GO:0062012	(BP)regulation of small molecule metabolic process	21/228	337/18870	9.14127115581186e-10	3.15821956402755e-08	2.07919108641995e-08	GHSR/ANXA1/PPARA/TP53/APP/AVPR1A/CYP7A1/PTAFR/P2RY1/GPRC6A/PRKACA/P2RY6/ACACB/WDTC1/PTGS2/NTSR1/UGT1A8/HTR2A/AVP/HRH1/GCG	21
Biological Process	GO:0007625	(BP)grooming behavior	7/228	18/18870	9.74528990091823e-10	3.33421374862484e-08	2.19505558933304e-08	NMUR2/NMU/HPRT1/AVPR1A/QRFP/APRT/AVP	7
Biological Process	GO:0032261	(BP)purine nucleotide salvage	6/228	11/18870	1.27983019446986e-09	4.33665538972286e-08	2.85500581843275e-08	AMPD2/HPRT1/ADA/APRT/AMPD3/AMPD1	6
Biological Process	GO:0050804	(BP)modulation of chemical synaptic transmission	25/228	489/18870	1.33187360618386e-09	4.47002151256374e-08	2.94280644413958e-08	GHSR/CDH1/CYP46A1/NMU/GRM1/APP/HCRT/TACR1/P2RY1/GRM5/CHRM1/PRKACA/F2R/OXTR/PLCB1/TRIO/KISS1/PTGS2/TACR2/PRKCZ/HTR2A/EDN1/ADRA1A/HRH1/NPS	25
Biological Process	GO:0099177	(BP)regulation of trans-synaptic signaling	25/228	490/18870	1.38872444472075e-09	4.61685371999616e-08	3.03947236957749e-08	GHSR/CDH1/CYP46A1/NMU/GRM1/APP/HCRT/TACR1/P2RY1/GRM5/CHRM1/PRKACA/F2R/OXTR/PLCB1/TRIO/KISS1/PTGS2/TACR2/PRKCZ/HTR2A/EDN1/ADRA1A/HRH1/NPS	25
Biological Process	GO:0007620	(BP)copulation	7/228	19/18870	1.52720675557919e-09	5.02979122117856e-08	3.31132679714366e-08	AVPR1A/TACR1/P2RY1/TAC1/OXTR/ADA/EDNRB	7
Biological Process	GO:0019098	(BP)reproductive behavior	9/228	43/18870	1.84973798708627e-09	6.03562654304817e-08	3.97351123151866e-08	APP/AVPR1A/TACR1/P2RY1/TAC1/OXTR/ADA/EDNRB/AVP	9
Biological Process	GO:0051952	(BP)regulation of amine transport	12/228	97/18870	2.09169144640585e-09	6.76249601571946e-08	4.45204050978126e-08	RGS2/GHSR/AVPR1A/TRH/P2RY1/ADRBK1/OXTR/FFAR3/NTSR1/TACR2/HTR2A/AVP	12
Biological Process	GO:0072330	(BP)monocarboxylic acid biosynthetic process	17/228	226/18870	2.34002636098834e-09	7.49659354192993e-08	4.9353283249936e-08	AKR1D1/ANXA1/CYP27A1/CYP46A1/PECR/OXSM/AVPR1A/CYP7A1/CYP3A4/ACACB/CYP1A2/ACACA/WDTC1/PTGS2/EDN2/EDN1/AVP	17
Biological Process	GO:0002685	(BP)regulation of leukocyte migration	17/228	230/18870	3.0550489700985e-09	9.69909240597039e-08	6.38532757714282e-08	HMOX1/BDKRB1/ANXA1/PIK3R1/APP/F2RL1/PTAFR/TACR1/EDN3/PLCB1/FPR2/HMGB1/XCL1/XCL2/EDN2/ADA/EDN1	17
Biological Process	GO:0008202	(BP)steroid metabolic process	20/228	327/18870	3.2250200083034e-09	1.01472950975546e-07	6.68039858862848e-08	SULT2A1/AKR1D1/CYP27A1/CYP46A1/SRD5A3/UGT2B10/SRD5A1/APP/AKR1B1/CYP7A1/GPRC6A/CYP3A4/CYP1A2/HSD3B1/HSD3B2/UGT1A7/UGT1A8/EDNRB/UGT2B11/UGT1A3	20
Biological Process	GO:0032024	(BP)positive regulation of insulin secretion	11/228	84/18870	5.39180521260324e-09	1.68147978488618e-07	1.10699009674686e-07	GNA11/FFAR2/FFAR1/CHRM3/F2RL2/TRH/PRKACA/PLCB1/GCG/CASR/GPR68	11
Biological Process	GO:0042445	(BP)hormone metabolic process	17/228	241/18870	6.18486906327285e-09	1.91188408587487e-07	1.25867510761342e-07	SULT2A1/AKR1D1/CYP46A1/SRD5A3/UGT2B10/SRD5A1/AKR1B1/FFAR3/CYP3A4/CYP1A2/HSD3B1/HSD3B2/UGT1A7/UGT1A8/EDNRB/UGT2B11/UGT1A3	17
Biological Process	GO:0098664	(BP)G protein-coupled serotonin receptor signaling pathway	7/228	23/18870	7.13088359406254e-09	2.18515076395447e-07	1.43857825549783e-07	CHRM3/HTR2B/HTR2C/CHRM1/HTR2A/CHRM5/HRH1	7
Biological Process	GO:0015837	(BP)amine transport	12/228	108/18870	7.28105800673483e-09	2.21193520825289e-07	1.45621160134697e-07	RGS2/GHSR/AVPR1A/TRH/P2RY1/ADRBK1/OXTR/FFAR3/NTSR1/TACR2/HTR2A/AVP	12
Biological Process	GO:0019932	(BP)second-messenger-mediated signaling	19/228	310/18870	7.83779685605455e-09	2.36071761715694e-07	1.55416142786723e-07	NMUR2/CHRM3/HTR2B/AGTR1/HTR2C/AVPR1A/NMUR1/GRM5/PRKACA/XCR1/FPR2/LPAR1/AGT/PTGFR/EDN2/ADA/EDNRB/EDN1/TBXA2R	19
Biological Process	GO:0031667	(BP)response to nutrient levels	24/228	495/18870	8.1737655287792e-09	2.44104658673033e-07	1.60704542599727e-07	OTC/MPO/GCLC/GHSR/NMUR2/PPARA/TYR/TP53/ABCG8/SRD5A1/HTR2C/HCRT/NQO1/GAST/ACACB/PTGS2/CYSLTR1/STK24/NFE2L2/GCGR/RELA/TBXA2R/CPS1/CASR	24
Biological Process	GO:0001819	(BP)positive regulation of cytokine production	24/228	499/18870	9.54788145800084e-09	2.82745666033571e-07	1.86143571282033e-07	HMOX1/EPX/FFAR2/ANXA1/NMBR/HTR2B/PIK3R1/APP/F2RL1/PTAFR/F2R/FFAR3/HSP90AA1/PLCB1/HMGB1/SAA1/CASP8/PNP/AGT/PTGS2/XCL1/PRKCZ/NMB/RELA	24
Biological Process	GO:0014821	(BP)phasic smooth muscle contraction	7/228	24/18870	9.96412398254489e-09	2.92613107620735e-07	1.92639730329201e-07	GHSR/HTR2B/EDN3/EDN2/TACR2/EDNRB/EDN1	7
Biological Process	GO:0051235	(BP)maintenance of location	20/228	350/18870	1.02309155120812e-08	2.97964845161769e-07	1.96163008165523e-07	BDKRB1/ALKBH7/FFAR2/F2RL3/HTR2B/PLCB2/PPARA/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/F2R/PLCB4/PLCB1/ACACB/NPSR1/XCL1/NTSR1/HTR2A	20
Biological Process	GO:0070588	(BP)calcium ion transmembrane transport	20/228	352/18870	1.12604351189631e-08	3.25260437370705e-07	2.14132864557331e-07	BDKRB1/F2RL3/HTR2B/PLCB2/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/EDNRA/F2R/PLCB4/PLCB1/NPSR1/XCL1/NTSR1/EDNRB/HTR2A/EDN1/ADRA1A	20
Biological Process	GO:0007266	(BP)Rho protein signal transduction	13/228	137/18870	1.18471414310549e-08	3.39425417910875e-07	2.2345827739876e-07	P2RY10/F2RL3/GPR65/GPR17/AGTR1/F2RL2/F2RL1/GPR4/F2R/LPAR6/LPAR1/LPAR4/LPAR2	13
Biological Process	GO:0006706	(BP)steroid catabolic process	7/228	25/18870	1.36974786986992e-08	3.89273507534e-07	2.56275407911146e-07	AKR1D1/CYP27A1/CYP46A1/SRD5A1/CYP7A1/CYP3A4/CYP1A2	7
Biological Process	GO:0042330	(BP)taxis	23/228	470/18870	1.43631060659326e-08	4.04924686210771e-07	2.66579248583709e-07	ALKBH1/FFAR2/ANXA1/AGTR1/PROK2/F2RL1/PTAFR/XCR1/EDN3/PLAUR/FPR2/HMGB1/SAA1/LPAR1/XCL1/XCL2/OPN4/EDN2/CYSLTR1/EDNRB/EDN1/CASR/LTB4R2	23
Biological Process	GO:0050900	(BP)leukocyte migration	21/228	396/18870	1.59201707683125e-08	4.45259379266136e-07	2.93133303035595e-07	HMOX1/BDKRB1/EPX/FFAR2/ANXA1/PIK3R1/APP/F2RL1/PTAFR/TACR1/EDN3/PLCB1/FPR2/HMGB1/SAA1/XCL1/XCL2/EDN2/ADA/EDNRB/EDN1	21
Biological Process	GO:0042180	(BP)cellular ketone metabolic process	16/228	226/18870	1.66416523085495e-08	4.6177309240416e-07	3.04004987053817e-07	GHSR/ANXA1/CYP46A1/PPARA/SRD5A1/AKR1B1/AVPR1A/CYP7A1/GPRC6A/NQO1/ACACB/WDTC1/PTGS2/UGT1A8/EDNRB/AVP	16
Biological Process	GO:0006633	(BP)fatty acid biosynthetic process	14/228	168/18870	1.71984718726629e-08	4.73495428744251e-07	3.11722302692015e-07	ANXA1/PECR/OXSM/AVPR1A/CYP7A1/CYP3A4/ACACB/CYP1A2/ACACA/WDTC1/PTGS2/EDN2/EDN1/AVP	14
Biological Process	GO:0014829	(BP)vascular associated smooth muscle contraction	7/228	26/18870	1.85521796687779e-08	5.06805280254055e-07	3.33651603345462e-07	CHRM3/EDNRA/EDN3/EDN2/EDNRB/HTR2A/EDN1	7
Biological Process	GO:0050795	(BP)regulation of behavior	10/228	74/18870	1.99016875697747e-08	5.38932922175818e-07	3.54802604837655e-07	GHSR/GRP/HTR2B/NMU/TACR3/QRFP/NPSR1/HCRTR2/GRPR/NPS	10
Biological Process	GO:0051928	(BP)positive regulation of calcium ion transport	12/228	118/18870	2.00341126007469e-08	5.38932922175818e-07	3.54802604837655e-07	BDKRB1/FFAR1/F2RL3/MCHR1/HCRT/P2RY6/F2R/NPSR1/XCL1/NTSR1/GCG/CASR	12
Biological Process	GO:0030073	(BP)insulin secretion	15/228	199/18870	2.04496497650642e-08	5.45943680091563e-07	3.59418086779917e-07	GNA11/GHSR/FFAR2/FFAR1/CHRM3/ANXA1/F2RL2/F2RL1/TRH/PRKACA/PLCB1/ACVR2B/GCG/CASR/GPR68	15
Biological Process	GO:0070542	(BP)response to fatty acid	9/228	56/18870	2.16854271535829e-08	5.74582295407715e-07	3.78272112754227e-07	FFAR2/FFAR1/PIK3CA/PTAFR/FFAR3/PLCB1/PTGS2/EDN1/CPS1	9
Biological Process	GO:0007205	(BP)protein kinase C-activating G protein-coupled receptor signaling pathway	7/228	27/18870	2.47892750315195e-08	6.51920934411005e-07	4.29187448306904e-07	BDKRB1/HTR2B/HCRT/GRM5/CHRM1/F2R/EDN1	7
Biological Process	GO:0051651	(BP)maintenance of location in cell	16/228	237/18870	3.24887347688867e-08	8.41498928767976e-07	5.53994754466999e-07	BDKRB1/F2RL3/HTR2B/PLCB2/HTR2C/PLCB3/PRKACA/P2RY6/XCR1/F2R/PLCB4/PLCB1/NPSR1/XCL1/NTSR1/HTR2A	16
Biological Process	GO:0002687	(BP)positive regulation of leukocyte migration	13/228	149/18870	3.2616305251001e-08	8.41498928767976e-07	5.53994754466999e-07	BDKRB1/PIK3R1/APP/F2RL1/PTAFR/TACR1/EDN3/FPR2/HMGB1/XCL1/XCL2/EDN2/EDN1	13
Biological Process	GO:0007210	(BP)serotonin receptor signaling pathway	7/228	28/18870	3.27143454146461e-08	8.41498928767976e-07	5.53994754466999e-07	CHRM3/HTR2B/HTR2C/CHRM1/HTR2A/CHRM5/HRH1	7
Biological Process	GO:0008016	(BP)regulation of heart contraction	15/228	208/18870	3.69503594672287e-08	9.43572947554448e-07	6.21194449014279e-07	RGS2/AVPR1A/TACR3/ADRA1B/PRKACA/ADRBK1/EDNRA/HSP90AA1/EDN3/AGT/EDN2/ADA/EDNRB/EDN1/ADRA1A	15
Biological Process	GO:0051222	(BP)positive regulation of protein transport	18/228	308/18870	4.0866084621141e-08	1.036058145359e-06	6.82081412381633e-07	GNA11/FFAR2/FFAR1/CHRM3/CDH1/PIK3R1/F2RL2/F2RL1/TRH/CHRM1/PRKACA/HSP90AA1/PLCB1/PTGS2/PRKCZ/GCG/CASR/GPR68	18
Biological Process	GO:0019722	(BP)calcium-mediated signaling	15/228	210/18870	4.19658559051033e-08	1.05634054435417e-06	6.95434183570284e-07	NMUR2/CHRM3/HTR2B/AGTR1/AVPR1A/NMUR1/GRM5/PRKACA/XCR1/FPR2/PTGFR/EDN2/ADA/EDNRB/EDN1	15
Biological Process	GO:0002027	(BP)regulation of heart rate	11/228	102/18870	4.2749795759639e-08	1.06844170395013e-06	7.03400894768528e-07	AVPR1A/TACR3/ADRA1B/PRKACA/EDNRA/EDN3/EDN2/ADA/EDNRB/EDN1/ADRA1A	11
Biological Process	GO:0051384	(BP)response to glucocorticoid	12/228	127/18870	4.58935556407984e-08	1.13518410278747e-06	7.47340271982673e-07	GHSR/ANXA1/PIK3CA/SRD5A1/AVPR1A/PTAFR/CASP3/PTGS2/HSD3B1/HSD3B2/EDN1/CPS1	12
Biological Process	GO:0060047	(BP)heart contraction	16/228	243/18870	4.60645081437596e-08	1.13518410278747e-06	7.47340271982673e-07	RGS2/PIK3CA/AVPR1A/TACR3/ADRA1B/PRKACA/ADRBK1/EDNRA/HSP90AA1/EDN3/AGT/EDN2/ADA/EDNRB/EDN1/ADRA1A	16
Biological Process	GO:0043173	(BP)nucleotide salvage	6/228	18/18870	4.79073273458021e-08	1.16431325218349e-06	7.66517237532833e-07	AMPD2/HPRT1/ADA/APRT/AMPD3/AMPD1	6
Biological Process	GO:0046040	(BP)IMP metabolic process	6/228	18/18870	4.79073273458021e-08	1.16431325218349e-06	7.66517237532833e-07	AMPD2/HPRT1/PNP/APRT/AMPD3/AMPD1	6
Biological Process	GO:0045913	(BP)positive regulation of carbohydrate metabolic process	10/228	81/18870	4.8338046156549e-08	1.16673475791561e-06	7.68111418378038e-07	PPARA/APP/PTAFR/P2RY1/PRKACA/P2RY6/NTSR1/HTR2A/HRH1/GCG	10
Biological Process	GO:0070372	(BP)regulation of ERK1 and ERK2 cascade	18/228	313/18870	5.22022386394775e-08	1.25143325826883e-06	8.23872065602637e-07	HTR2B/HTR2C/APP/F2RL1/P2RY1/P2RY6/F2R/FPR2/HMGB1/NPSR1/XCL1/XCL2/HCRTR1/PRKCZ/HTR2A/ADRA1A/GCG/CASR	18
Biological Process	GO:0006935	(BP)chemotaxis	22/228	468/18870	6.12380532040182e-08	1.45812769926324e-06	9.59947861035961e-07	ALKBH1/FFAR2/ANXA1/AGTR1/PROK2/F2RL1/PTAFR/XCR1/EDN3/PLAUR/FPR2/HMGB1/SAA1/LPAR1/XCL1/XCL2/EDN2/CYSLTR1/EDNRB/EDN1/CASR/LTB4R2	22
Biological Process	GO:0009168	(BP)purine ribonucleoside monophosphate biosynthetic process	6/228	19/18870	6.93135368489816e-08	1.63933492520679e-06	1.07924433214522e-06	AMPD2/HPRT1/ADA/APRT/AMPD3/AMPD1	6
Biological Process	GO:1904951	(BP)positive regulation of establishment of protein localization	18/228	324/18870	8.79571918970674e-08	2.06640762830177e-06	1.36040456800798e-06	GNA11/FFAR2/FFAR1/CHRM3/CDH1/PIK3R1/F2RL2/F2RL1/TRH/CHRM1/PRKACA/HSP90AA1/PLCB1/PTGS2/PRKCZ/GCG/CASR/GPR68	18
Biological Process	GO:0003015	(BP)heart process	16/228	255/18870	8.98057230047597e-08	2.09586336336936e-06	1.37979653888108e-06	RGS2/PIK3CA/AVPR1A/TACR3/ADRA1B/PRKACA/ADRBK1/EDNRA/HSP90AA1/EDN3/AGT/EDN2/ADA/EDNRB/EDN1/ADRA1A	16
Biological Process	GO:0006188	(BP)IMP biosynthetic process	5/228	11/18870	1.07332683278334e-07	2.44026048950224e-06	1.60652790455312e-06	AMPD2/HPRT1/APRT/AMPD3/AMPD1	5
Biological Process	GO:0042451	(BP)purine nucleoside biosynthetic process	5/228	11/18870	1.07332683278334e-07	2.44026048950224e-06	1.60652790455312e-06	HPRT1/PNP/ADA/APRT/MTAP	5
Biological Process	GO:0042455	(BP)ribonucleoside biosynthetic process	5/228	11/18870	1.07332683278334e-07	2.44026048950224e-06	1.60652790455312e-06	HPRT1/PNP/ADA/APRT/MTAP	5
Biological Process	GO:0046129	(BP)purine ribonucleoside biosynthetic process	5/228	11/18870	1.07332683278334e-07	2.44026048950224e-06	1.60652790455312e-06	HPRT1/PNP/ADA/APRT/MTAP	5
Biological Process	GO:0050796	(BP)regulation of insulin secretion	13/228	165/18870	1.09335693519988e-07	2.46986528182331e-06	1.62601800619469e-06	GNA11/GHSR/FFAR2/FFAR1/CHRM3/F2RL2/F2RL1/TRH/PRKACA/PLCB1/GCG/CASR/GPR68	13
Biological Process	GO:1990806	(BP)ligand-gated ion channel signaling pathway	7/228	33/18870	1.12123009977703e-07	2.51669737045494e-06	1.65684957419281e-06	GNA11/FFAR2/FFAR1/CHRM3/APP/F2RL2/PLCB1	7
Biological Process	GO:0009306	(BP)protein secretion	19/228	368/18870	1.2031614157399e-07	2.68350685384014e-06	1.76666739526366e-06	GNA11/GHSR/FFAR2/FFAR1/CHRM3/ANXA1/F2RL2/F2RL1/TRH/PRKACA/F2R/PLCB1/ACVR2B/SAA1/TACR2/EDNRB/GCG/CASR/GPR68	19
Biological Process	GO:0032355	(BP)response to estradiol	11/228	113/18870	1.24192900964524e-07	2.75255209433322e-06	1.81212283168362e-06	GHSR/ANXA1/SRD5A1/TACR3/TACR1/CASP3/NQO1/OXTR/CASP8/PTGS2/PTGFR	11
Biological Process	GO:0035592	(BP)establishment of protein localization to extracellular region	19/228	369/18870	1.25503144071835e-07	2.76420674818217e-06	1.81979558904161e-06	GNA11/GHSR/FFAR2/FFAR1/CHRM3/ANXA1/F2RL2/F2RL1/TRH/PRKACA/F2R/PLCB1/ACVR2B/SAA1/TACR2/EDNRB/GCG/CASR/GPR68	19
Biological Process	GO:0048511	(BP)rhythmic process	17/228	296/18870	1.26458209734549e-07	2.76794242922081e-06	1.82225494772766e-06	GNA11/PROKR2/NAMPT/PPARA/TP53/GNAQ/PROK2/PROKR1/CASP3/OXTR/TOP1/KISS1/HCRTR2/OPN4/NMS/NPS/TOP2A	17
Biological Process	GO:0009127	(BP)purine nucleoside monophosphate biosynthetic process	6/228	21/18870	1.35850759337119e-07	2.93704341045404e-06	1.93358135989028e-06	AMPD2/HPRT1/ADA/APRT/AMPD3/AMPD1	6
Biological Process	GO:0052695	(BP)cellular glucuronidation	6/228	21/18870	1.35850759337119e-07	2.93704341045404e-06	1.93358135989028e-06	UGT2B10/UGT1A10/UGT1A7/UGT1A8/UGT2B11/UGT1A3	6
