Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0032635	(BP)interleukin-6 production	5/52	177/18870	0.000124811774473925	0.00200771440345165	0.00114445007021732	IL6/IL1A/NOS2/TLR4/TNF	5
Biological Process	GO:0032675	(BP)regulation of interleukin-6 production	5/52	177/18870	0.000124811774473925	0.00200771440345165	0.00114445007021732	IL6/IL1A/NOS2/TLR4/TNF	5
Biological Process	GO:0014033	(BP)neural crest cell differentiation	4/52	95/18870	0.000135622578287759	0.00216470456352323	0.00123393859478459	MAPK1/MAPK3/EDN1/GDNF	4
Biological Process	GO:0002690	(BP)positive regulation of leukocyte chemotaxis	4/52	96/18870	0.000141232295945264	0.00223690228731768	0.00127509319821028	MAPK1/IL6/MAPK3/EDN1	4
Biological Process	GO:1905952	(BP)regulation of lipid localization	5/52	183/18870	0.000145902734159464	0.00229323457736135	0.00130720408668383	IL6/PPARA/IL1A/EDN1/TNF	5
Biological Process	GO:0042060	(BP)wound healing	7/52	423/18870	0.000151624760295556	0.00236511652612537	0.00134817869002827	HMOX1/IL6/PPARA/IL1A/TLR4/EDN1/TNF	7
Biological Process	GO:0045429	(BP)positive regulation of nitric oxide biosynthetic process	3/52	38/18870	0.000155539755719634	0.00240794253403554	0.00137259064208462	TLR4/EDN1/TNF	3
Biological Process	GO:0032872	(BP)regulation of stress-activated MAPK cascade	5/52	186/18870	0.000157420893866258	0.00241887776470616	0.00137882401147587	MAPK1/MAPK3/IL1A/TLR4/TNF	5
Biological Process	GO:2001237	(BP)negative regulation of extrinsic apoptotic signaling pathway	4/52	99/18870	0.000159070157536382	0.00242611447679563	0.00138294912789915	HMOX1/IL1A/TNF/GDNF	4
Biological Process	GO:0008217	(BP)regulation of blood pressure	5/52	187/18870	0.000161410884051851	0.00244371331075559	0.00139298092660846	PPARA/NOS2/EDN1/KL/TNF	5
Biological Process	GO:1904407	(BP)positive regulation of nitric oxide metabolic process	3/52	39/18870	0.000168174210902473	0.00252752335947585	0.00144075486097777	TLR4/EDN1/TNF	3
Biological Process	GO:0070302	(BP)regulation of stress-activated protein kinase signaling cascade	5/52	189/18870	0.000169622734407148	0.00253082036336462	0.00144263423999977	MAPK1/MAPK3/IL1A/TLR4/TNF	5
Biological Process	GO:0032677	(BP)regulation of interleukin-8 production	4/52	103/18870	0.000185318427363673	0.00274511253195542	0.00156478641810296	IL6/NOS2/TLR4/TNF	4
Biological Process	GO:0032637	(BP)interleukin-8 production	4/52	104/18870	0.000192340565194798	0.00282878016954349	0.00161247917437744	IL6/NOS2/TLR4/TNF	4
Biological Process	GO:0150077	(BP)regulation of neuroinflammatory response	3/52	41/18870	0.000195402410024108	0.00285342951943006	0.00162652995279493	IL6/IL18/TNF	3
Biological Process	GO:0001503	(BP)ossification	7/52	444/18870	0.000204154159099038	0.00296023530693605	0.00168741206371703	MAPK1/IL6/MAPK3/EIF2AK3/RUNX2/KL/TNF	7
Biological Process	GO:0002526	(BP)acute inflammatory response	4/52	107/18870	0.000214559689855328	0.00308935945043441	0.00176101622516519	IL6/IL1A/UGT1A1/TNF	4
Biological Process	GO:0014002	(BP)astrocyte development	3/52	43/18870	0.000225338480230283	0.00317788993694625	0.00181148093335808	IL6/TLR4/TNF	3
Biological Process	GO:0046717	(BP)acid secretion	3/52	43/18870	0.000225338480230283	0.00317788993694625	0.00181148093335808	ABCB11/TNF/UGT1A3	3
Biological Process	GO:1904037	(BP)positive regulation of epithelial cell apoptotic process	3/52	43/18870	0.000225338480230283	0.00317788993694625	0.00181148093335808	HMOX1/EIF2S1/IL6	3
Biological Process	GO:0045840	(BP)positive regulation of mitotic nuclear division	3/52	44/18870	0.000241357303387466	0.00338064413384213	0.00192705616381686	IL1A/EDN1/TNF	3
Biological Process	GO:1901222	(BP)regulation of non-canonical NF-kappaB signal transduction	4/52	113/18870	0.000264461974949107	0.00367923788121764	0.00209726246136738	IL18/TLR4/EDN1/TNF	4
Biological Process	GO:0032309	(BP)icosanoid secretion	3/52	46/18870	0.000275566109168314	0.00373283301827342	0.00212781310057251	IL1A/NOS2/EDN1	3
Biological Process	GO:0032768	(BP)regulation of monooxygenase activity	3/52	46/18870	0.000275566109168314	0.00373283301827342	0.00212781310057251	IL1A/TNF/GDNF	3
Biological Process	GO:0032892	(BP)positive regulation of organic acid transport	3/52	46/18870	0.000275566109168314	0.00373283301827342	0.00212781310057251	IL1A/ABCB11/EDN1	3
Biological Process	GO:2001239	(BP)regulation of extrinsic apoptotic signaling pathway in absence of ligand	3/52	46/18870	0.000275566109168314	0.00373283301827342	0.00212781310057251	IL1A/TNF/GDNF	3
Biological Process	GO:0033559	(BP)unsaturated fatty acid metabolic process	4/52	115/18870	0.000282806256504966	0.00380586981793285	0.0021694459993329	CYP2A6/CYP1A2/EDN1/CYP1A1	4
Biological Process	GO:0051353	(BP)positive regulation of oxidoreductase activity	3/52	47/18870	0.000293783554777965	0.00390258283411504	0.0022245749648722	EDN1/TNF/GDNF	3
Biological Process	GO:0140353	(BP)lipid export from cell	3/52	47/18870	0.000293783554777965	0.00390258283411504	0.0022245749648722	IL1A/NOS2/EDN1	3
Biological Process	GO:0046394	(BP)carboxylic acid biosynthetic process	6/52	334/18870	0.000301490603916169	0.00397928944527815	0.00226829975281058	GOT2/ABCB11/CYP1A2/GOT1/EDN1/CYP1A1	6
Biological Process	GO:0043410	(BP)positive regulation of MAPK cascade	7/52	474/18870	0.000303872352595297	0.00398517945218928	0.00227165721182538	IL6/MAPK3/IL1A/TLR4/EDN1/KL/TNF	7
Biological Process	GO:0070371	(BP)ERK1 and ERK2 cascade	6/52	336/18870	0.000311265850179956	0.00402484483413524	0.00229426752386738	MAPK1/MAPK3/IL1A/TLR4/EDN1/TNF	6
Biological Process	GO:0032620	(BP)interleukin-17 production	3/52	48/18870	0.000312761133298513	0.00402484483413524	0.00229426752386738	IL6/IL18/TLR4	3
Biological Process	GO:0032660	(BP)regulation of interleukin-17 production	3/52	48/18870	0.000312761133298513	0.00402484483413524	0.00229426752386738	IL6/IL18/TLR4	3
Biological Process	GO:0016053	(BP)organic acid biosynthetic process	6/52	337/18870	0.000316246053393905	0.00404441381327981	0.00230542235720303	GOT2/ABCB11/CYP1A2/GOT1/EDN1/CYP1A1	6
Biological Process	GO:0071287	(BP)cellular response to manganese ion	2/52	10/18870	0.000330465196445279	0.00412602435699492	0.00235194251580958	EIF2S1/EIF2AK3	2
Biological Process	GO:0097050	(BP)type B pancreatic cell apoptotic process	2/52	10/18870	0.000330465196445279	0.00412602435699492	0.00235194251580958	EIF2S1/IL6	2
Biological Process	GO:0097267	(BP)omega-hydroxylase P450 pathway	2/52	10/18870	0.000330465196445279	0.00412602435699492	0.00235194251580958	CYP1A2/CYP1A1	2
Biological Process	GO:0002718	(BP)regulation of cytokine production involved in immune response	4/52	120/18870	0.000332646936989391	0.00412602435699492	0.00235194251580958	IL6/IL18/TLR4/TNF	4
Biological Process	GO:0071346	(BP)cellular response to type II interferon	4/52	120/18870	0.000332646936989391	0.00412602435699492	0.00235194251580958	NOS2/TLR4/EDN1/TNF	4
Biological Process	GO:0019216	(BP)regulation of lipid metabolic process	6/52	342/18870	0.000342095046440501	0.00419966329019122	0.00239391864653931	PPARA/IL1A/ABCB11/UGT1A1/UGT1A8/TNF	6
Biological Process	GO:0030278	(BP)regulation of ossification	4/52	121/18870	0.000343322828317821	0.00419966329019122	0.00239391864653931	MAPK1/MAPK3/RUNX2/KL	4
Biological Process	GO:0023061	(BP)signal release	7/52	484/18870	0.00034470281497927	0.00419966329019122	0.00239391864653931	IL6/IL1A/NOS2/CHRNA4/EDN1/TNF/GDNF	7
Biological Process	GO:0002367	(BP)cytokine production involved in immune response	4/52	122/18870	0.000354242113998003	0.00429049713365816	0.0024456963288407	IL6/IL18/TLR4/TNF	4
Biological Process	GO:0070661	(BP)leukocyte proliferation	6/52	350/18870	0.00038687684467673	0.00461203861101713	0.00262898343666271	MAPK1/IL6/MAPK3/IL1A/IL18/TLR4	6
Biological Process	GO:0006690	(BP)icosanoid metabolic process	4/52	125/18870	0.000388492582684084	0.00461203861101713	0.00262898343666271	CYP2A6/CYP1A2/EDN1/CYP1A1	4
Biological Process	GO:0048009	(BP)insulin-like growth factor receptor signaling pathway	3/52	52/18870	0.0003965394883275	0.00461203861101713	0.00262898343666271	MAPK1/MAPK3/EIF2AK3	3
Biological Process	GO:0002688	(BP)regulation of leukocyte chemotaxis	4/52	126/18870	0.000400417729933812	0.00461203861101713	0.00262898343666271	MAPK1/IL6/MAPK3/EDN1	4
Biological Process	GO:2000027	(BP)regulation of animal organ morphogenesis	4/52	126/18870	0.000400417729933812	0.00461203861101713	0.00262898343666271	RUNX2/EDN1/TNF/GDNF	4
Biological Process	GO:0001660	(BP)fever generation	2/52	11/18870	0.000403189388044237	0.00461203861101713	0.00262898343666271	IL1A/TNF	2
Biological Process	GO:0060020	(BP)Bergmann glial cell differentiation	2/52	11/18870	0.000403189388044237	0.00461203861101713	0.00262898343666271	MAPK1/MAPK3	2
Biological Process	GO:0060439	(BP)trachea morphogenesis	2/52	11/18870	0.000403189388044237	0.00461203861101713	0.00262898343666271	MAPK1/MAPK3	2
Biological Process	GO:0072584	(BP)caveolin-mediated endocytosis	2/52	11/18870	0.000403189388044237	0.00461203861101713	0.00262898343666271	MAPK1/MAPK3	2
Biological Process	GO:2000343	(BP)positive regulation of chemokine (C-X-C motif) ligand 2 production	2/52	11/18870	0.000403189388044237	0.00461203861101713	0.00262898343666271	TLR4/TNF	2
Biological Process	GO:0097191	(BP)extrinsic apoptotic signaling pathway	5/52	229/18870	0.00041157733683706	0.00468197644501385	0.00266884984340403	HMOX1/IL1A/TLR4/TNF/GDNF	5
Biological Process	GO:0071622	(BP)regulation of granulocyte chemotaxis	3/52	53/18870	0.000419516713492476	0.00472392600017991	0.0026927621943205	MAPK1/MAPK3/EDN1	3
Biological Process	GO:0051403	(BP)stress-activated MAPK cascade	5/52	230/18870	0.000419853549311765	0.00472392600017991	0.0026927621943205	MAPK1/MAPK3/IL1A/TLR4/TNF	5
Biological Process	GO:0010883	(BP)regulation of lipid storage	3/52	54/18870	0.000443332826561387	0.00493417453994539	0.00281260939753028	IL6/PPARA/TNF	3
Biological Process	GO:0060425	(BP)lung morphogenesis	3/52	54/18870	0.000443332826561387	0.00493417453994539	0.00281260939753028	MAPK1/MAPK3/TNF	3
Biological Process	GO:0036490	(BP)regulation of translation in response to endoplasmic reticulum stress	2/52	12/18870	0.000482973907465375	0.00534646922296348	0.00304762822198015	EIF2S1/EIF2AK3	2
Biological Process	GO:0031098	(BP)stress-activated protein kinase signaling cascade	5/52	238/18870	0.000490676873941223	0.00540269349435817	0.00307967753697981	MAPK1/MAPK3/IL1A/TLR4/TNF	5
Biological Process	GO:0097529	(BP)myeloid leukocyte migration	5/52	242/18870	0.000529295450655559	0.00579691134521168	0.00330439209115873	MAPK1/IL6/MAPK3/IL1A/EDN1	5
Biological Process	GO:0019369	(BP)arachidonic acid metabolic process	3/52	58/18870	0.000547238602195756	0.0058616665437508	0.00334130425923782	CYP2A6/CYP1A2/CYP1A1	3
Biological Process	GO:0031663	(BP)lipopolysaccharide-mediated signaling pathway	3/52	58/18870	0.000547238602195756	0.0058616665437508	0.00334130425923782	MAPK1/MAPK3/TLR4	3
Biological Process	GO:0045428	(BP)regulation of nitric oxide biosynthetic process	3/52	58/18870	0.000547238602195756	0.0058616665437508	0.00334130425923782	TLR4/EDN1/TNF	3
Biological Process	GO:1901653	(BP)cellular response to peptide	6/52	374/18870	0.000549295164826123	0.0058616665437508	0.00334130425923782	MAPK1/MAPK3/GOT1/TLR4/EDN1/TNF	6
Biological Process	GO:0051091	(BP)positive regulation of DNA-binding transcription factor activity	5/52	244/18870	0.000549442274377807	0.0058616665437508	0.00334130425923782	IL6/IL18/TLR4/EDN1/TNF	5
Biological Process	GO:0044282	(BP)small molecule catabolic process	6/52	375/18870	0.000557060842230695	0.00589930702777529	0.00336276032615191	GOT2/PPARA/ABCB11/NOS2/GOT1/CYP1A1	6
Biological Process	GO:0032306	(BP)regulation of prostaglandin secretion	2/52	13/18870	0.000569780793837561	0.00589930702777529	0.00336276032615191	IL1A/EDN1	2
Biological Process	GO:0032308	(BP)positive regulation of prostaglandin secretion	2/52	13/18870	0.000569780793837561	0.00589930702777529	0.00336276032615191	IL1A/EDN1	2
Biological Process	GO:0043650	(BP)dicarboxylic acid biosynthetic process	2/52	13/18870	0.000569780793837561	0.00589930702777529	0.00336276032615191	GOT2/GOT1	2
Biological Process	GO:0061517	(BP)macrophage proliferation	2/52	13/18870	0.000569780793837561	0.00589930702777529	0.00336276032615191	MAPK1/MAPK3	2
Biological Process	GO:0048863	(BP)stem cell differentiation	5/52	246/18870	0.000570161291174008	0.00589930702777529	0.00336276032615191	MAPK1/MAPK3/RUNX2/EDN1/GDNF	5
Biological Process	GO:0010574	(BP)regulation of vascular endothelial growth factor production	3/52	59/18870	0.000575437469557628	0.00592412874909578	0.00337690936082502	IL6/IL1A/EIF2AK3	3
Biological Process	GO:0002703	(BP)regulation of leukocyte mediated immunity	5/52	249/18870	0.000602335592541503	0.00613186164306167	0.00349532257969569	IL6/IL18/NOS2/TLR4/TNF	5
Biological Process	GO:0051785	(BP)positive regulation of nuclear division	3/52	60/18870	0.000604549739456784	0.00613186164306167	0.00349532257969569	IL1A/EDN1/TNF	3
Biological Process	GO:0080164	(BP)regulation of nitric oxide metabolic process	3/52	60/18870	0.000604549739456784	0.00613186164306167	0.00349532257969569	TLR4/EDN1/TNF	3
Biological Process	GO:0050994	(BP)regulation of lipid catabolic process	3/52	61/18870	0.000634587428263803	0.00632477564007703	0.00360528863714419	PPARA/ABCB11/TNF	3
Biological Process	GO:0010001	(BP)glial cell differentiation	5/52	252/18870	0.000635856511654174	0.00632477564007703	0.00360528863714419	MAPK1/IL6/MAPK3/TLR4/TNF	5
Biological Process	GO:0016054	(BP)organic acid catabolic process	5/52	252/18870	0.000635856511654174	0.00632477564007703	0.00360528863714419	GOT2/PPARA/ABCB11/NOS2/GOT1	5
Biological Process	GO:0046395	(BP)carboxylic acid catabolic process	5/52	252/18870	0.000635856511654174	0.00632477564007703	0.00360528863714419	GOT2/PPARA/ABCB11/NOS2/GOT1	5
Biological Process	GO:0034341	(BP)response to type II interferon	4/52	143/18870	0.00064553744968549	0.00639020004280012	0.00364258226922734	NOS2/TLR4/EDN1/TNF	4
Biological Process	GO:0097305	(BP)response to alcohol	5/52	254/18870	0.000658969657856682	0.00646411821584824	0.00368471757402458	GOT2/PPARA/ABCB11/UGT1A1/TNF	5
Biological Process	GO:0009404	(BP)toxin metabolic process	2/52	14/18870	0.000663572234929383	0.00646411821584824	0.00368471757402458	CYP1A2/CYP1A1	2
Biological Process	GO:0043558	(BP)regulation of translational initiation in response to stress	2/52	14/18870	0.000663572234929383	0.00646411821584824	0.00368471757402458	EIF2S1/EIF2AK3	2
Biological Process	GO:0032731	(BP)positive regulation of interleukin-1 beta production	3/52	62/18870	0.000665562438931436	0.00646411821584824	0.00368471757402458	IL6/TLR4/TNF	3
Biological Process	GO:0050671	(BP)positive regulation of lymphocyte proliferation	4/52	145/18870	0.000680058171723923	0.0065431765213998	0.00372978288968113	IL6/IL1A/IL18/TLR4	4
Biological Process	GO:0050921	(BP)positive regulation of chemotaxis	4/52	145/18870	0.000680058171723923	0.0065431765213998	0.00372978288968113	MAPK1/IL6/MAPK3/EDN1	4
Biological Process	GO:0031100	(BP)animal organ regeneration	3/52	64/18870	0.000730371474242998	0.00696706629990748	0.00397141122384236	IL6/UGT1A1/TNF	3
Biological Process	GO:0032946	(BP)positive regulation of mononuclear cell proliferation	4/52	148/18870	0.000734265850937311	0.00696706629990748	0.00397141122384236	IL6/IL1A/IL18/TLR4	4
Biological Process	GO:0038061	(BP)non-canonical NF-kappaB signal transduction	4/52	148/18870	0.000734265850937311	0.00696706629990748	0.00397141122384236	IL18/TLR4/EDN1/TNF	4
Biological Process	GO:0048762	(BP)mesenchymal cell differentiation	5/52	262/18870	0.000757782744202957	0.007088808363599	0.00404080740544101	MAPK1/IL6/MAPK3/EDN1/GDNF	5
Biological Process	GO:2001233	(BP)regulation of apoptotic signaling pathway	6/52	398/18870	0.000760577960020292	0.007088808363599	0.00404080740544101	HMOX1/IL1A/EIF2AK3/TLR4/TNF/GDNF	6
Biological Process	GO:0007567	(BP)parturition	2/52	15/18870	0.000764310566643505	0.007088808363599	0.00404080740544101	EDN1/CYP1A1	2
Biological Process	GO:0048308	(BP)organelle inheritance	2/52	15/18870	0.000764310566643505	0.007088808363599	0.00404080740544101	MAPK1/MAPK3	2
Biological Process	GO:0048313	(BP)Golgi inheritance	2/52	15/18870	0.000764310566643505	0.007088808363599	0.00404080740544101	MAPK1/MAPK3	2
Biological Process	GO:0002705	(BP)positive regulation of leukocyte mediated immunity	4/52	151/18870	0.000791465949231772	0.00728002109444333	0.00414980369638011	IL6/IL18/NOS2/TNF	4
Biological Process	GO:0034605	(BP)cellular response to heat	3/52	66/18870	0.000799069823867991	0.00728002109444333	0.00414980369638011	HMOX1/EIF2S1/IL1A	3
Biological Process	GO:0042531	(BP)positive regulation of tyrosine phosphorylation of STAT protein	3/52	66/18870	0.000799069823867991	0.00728002109444333	0.00414980369638011	IL6/IL18/TNF	3
Biological Process	GO:1905953	(BP)negative regulation of lipid localization	3/52	66/18870	0.000799069823867991	0.00728002109444333	0.00414980369638011	IL6/PPARA/TNF	3
Biological Process	GO:0050708	(BP)regulation of protein secretion	5/52	266/18870	0.000811158411922828	0.00732582547132643	0.00417591339716723	IL6/IL1A/NOS2/TLR4/TNF	5
Biological Process	GO:0050729	(BP)positive regulation of inflammatory response	4/52	152/18870	0.000811213311055088	0.00732582547132643	0.00417591339716723	IL6/IL18/TLR4/TNF	4
Biological Process	GO:0038034	(BP)signal transduction in absence of ligand	3/52	67/18870	0.000834906061237268	0.00744186831206725	0.0042420608716316	IL1A/TNF/GDNF	3
Biological Process	GO:0048645	(BP)animal organ formation	3/52	67/18870	0.000834906061237268	0.00744186831206725	0.0042420608716316	MAPK1/MAPK3/GDNF	3
Biological Process	GO:0097192	(BP)extrinsic apoptotic signaling pathway in absence of ligand	3/52	67/18870	0.000834906061237268	0.00744186831206725	0.0042420608716316	IL1A/TNF/GDNF	3
Biological Process	GO:0051090	(BP)regulation of DNA-binding transcription factor activity	6/52	406/18870	0.000843459254428356	0.00744963519959923	0.00424648820201587	HMOX1/IL6/IL18/TLR4/EDN1/TNF	6
Biological Process	GO:0034614	(BP)cellular response to reactive oxygen species	4/52	154/18870	0.000851749217832873	0.00744963519959923	0.00424648820201587	MAPK1/IL6/MAPK3/EDN1	4
Biological Process	GO:0002699	(BP)positive regulation of immune effector process	5/52	270/18870	0.000867298076976025	0.00744963519959923	0.00424648820201587	IL6/IL18/NOS2/TLR4/TNF	5
Biological Process	GO:0006103	(BP)2-oxoglutarate metabolic process	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	GOT2/GOT1	2
Biological Process	GO:0006855	(BP)xenobiotic transmembrane transport	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	ABCB11/ABCC2	2
Biological Process	GO:0030810	(BP)positive regulation of nucleotide biosynthetic process	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	PPARA/NOS2	2
Biological Process	GO:0031645	(BP)negative regulation of nervous system process	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	EIF2AK3/TNF	2
Biological Process	GO:0050665	(BP)hydrogen peroxide biosynthetic process	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	CYP1A2/CYP1A1	2
Biological Process	GO:1900373	(BP)positive regulation of purine nucleotide biosynthetic process	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	PPARA/NOS2	2
Biological Process	GO:1903358	(BP)regulation of Golgi organization	2/52	16/18870	0.000871958272512585	0.00744963519959923	0.00424648820201587	MAPK1/MAPK3	2
Biological Process	GO:0097530	(BP)granulocyte migration	4/52	156/18870	0.000893695824985491	0.00760380042828565	0.00433436644131719	MAPK1/MAPK3/IL1A/EDN1	4
Biological Process	GO:2000573	(BP)positive regulation of DNA biosynthetic process	3/52	69/18870	0.000909608837775125	0.00770734402048964	0.00439338901502822	MAPK1/MAPK3/TNF	3
Biological Process	GO:0051347	(BP)positive regulation of transferase activity	6/52	414/18870	0.00093316916786751	0.0078745709698328	0.00448871277900032	MAPK1/MAPK3/IL18/TLR4/EDN1/TNF	6
Biological Process	GO:0008643	(BP)carbohydrate transport	4/52	159/18870	0.000959319794076664	0.00806220186124021	0.00459566732715566	SLC35A2/ABCB11/EDN1/TNF	4
Biological Process	GO:0007252	(BP)I-kappaB phosphorylation	2/52	17/18870	0.000986477983196772	0.00812463266960861	0.00463125453163958	TLR4/TNF	2
Biological Process	GO:0009068	(BP)aspartate family amino acid catabolic process	2/52	17/18870	0.000986477983196772	0.00812463266960861	0.00463125453163958	GOT2/GOT1	2
Biological Process	GO:0031649	(BP)heat generation	2/52	17/18870	0.000986477983196772	0.00812463266960861	0.00463125453163958	IL1A/TNF	2
Biological Process	GO:0036005	(BP)response to macrophage colony-stimulating factor	2/52	17/18870	0.000986477983196772	0.00812463266960861	0.00463125453163958	TLR4/TNF	2
Biological Process	GO:1904355	(BP)positive regulation of telomere capping	2/52	17/18870	0.000986477983196772	0.00812463266960861	0.00463125453163958	MAPK1/MAPK3	2
Biological Process	GO:0032732	(BP)positive regulation of interleukin-1 production	3/52	73/18870	0.00107144333872134	0.00878925033636349	0.00501010410012284	IL6/TLR4/TNF	3
